Substance,EDGAR Country Code,Country,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
CO2,LKA,Sri Lanka,3.119757242,3.149961213,3.782094168,3.944841744,3.396496227,2.986060451,3.053096563,3.295046351,3.892484385,4.209180758,4.206841557,4.335139259,4.935342212,5.037817741,4.417901646,4.01876433,3.976064382,4.559294909,4.389259034,4.174700527,4.237310748,4.423768764,5.510083067,5.394285141,6.208507366,6.241478568,8.802363496,8.779614427,9.069858363,10.01330646,11.44876204,11.35621027,11.88077925,12.84759612,13.27683162,14.41861424,12.88862876,14.11292252,13.30000605,12.77588643,13.51680661,15.9065468,17.89288793,14.83562418,17.87912245,19.70826272,23.48387452,23.40294804,21.97883957,23.63423879,22.17763973,21.17026793,18.53591787
CO2,LSO,Lesotho,0.073579054,0.073629559,0.073315576,0.075846333,0.081757389,0.084895539,0.087986936,0.091087286,0.092582542,0.106596874,0.10473537,0.100416059,0.093432825,0.102153077,0.098772479,0.108001193,0.117408253,0.164598133,0.104874408,0.139738537,0.110672585,0.139915531,0.119073909,0.114683655,0.125382549,0.127462715,0.132861376,0.132740294,0.130114656,0.132552765,0.362417617,0.3693318,0.386653056,0.391194003,0.410697378,0.4105367,0.419552906,0.540906339,0.441527426,0.507923622,0.527426662,0.541814872,0.578631702,0.578436184,0.603174807,0.59521318,0.635021443,0.679459232,0.672393936,0.702201563,0.712489252,0.71349713,0.77899949
CO2,LTU,Lithuania,19.10629249,19.66027885,20.82040349,22.14357911,23.38553706,25.32629438,26.18477013,26.85255391,27.97356061,28.72540482,29.95507759,29.72422886,29.71062642,29.76067034,30.52651905,30.66177479,31.45097028,32.42965953,32.84522412,33.01519385,34.93583072,36.85779221,20.84875411,16.12925227,15.61470403,14.97775427,15.4504668,14.94292789,15.80344868,13.24056566,11.57902772,12.32343576,12.41955708,12.41812471,13.0055395,13.91471747,14.17146587,15.55126903,15.81606894,13.1949927,14.02660629,14.3115445,14.47889621,13.35539446,13.20556989,13.6544334,13.51647959,13.95762979,14.01312978,14.28981926,14.24766859,14.05728073,13.26381496
CO2,LUX,Luxembourg,18.38566491,17.14595233,16.86984823,18.24399537,16.89399133,13.43776831,14.33387326,13.62497124,14.89367866,14.02370035,13.18877462,11.2091338,10.53244397,9.882755186,10.81901662,11.01242146,10.75149928,10.22208417,10.75993021,11.56684085,11.71140334,12.15697796,11.8176989,12.05012839,11.19670252,8.976728564,8.996167433,8.495009759,7.801288812,8.165751642,8.800669755,9.334101901,10.03214641,10.45413719,11.88017019,12.11413655,11.94199153,11.3415485,11.21247029,10.60970606,11.21326095,11.0899297,10.86762786,10.32339095,9.81978913,9.309285529,9.041289066,9.18818686,9.497526844,9.673527714,8.078856927,8.628703538,7.586815124
CO2,LVA,Latvia,12.5899573,12.8145712,13.52535655,14.34973715,15.09782833,16.23880637,16.68271398,17.04528214,17.71692586,18.12426937,18.8197256,18.77932512,19.15221667,19.37658801,19.60796803,19.8040019,20.37496056,20.96901435,21.23006376,21.21915802,19.70392535,17.94990517,14.25996657,11.96482372,10.43013217,9.179745886,9.193744107,8.755936202,8.358845873,7.809719211,7.179628464,7.63780343,7.629471583,7.869862559,7.923773329,8.019484493,8.523034797,8.893329057,8.455913421,7.714890433,8.863989786,8.203951684,7.997805145,7.763037226,7.538845659,7.627155689,7.452939127,7.403596301,8.076213683,7.871038554,7.252095245,7.238812517,6.705368537
CO2,MAC,Macao,0.303759936,0.303767089,0.323692925,0.38881627,0.476528076,0.394037651,0.38824438,0.409768721,0.406623944,0.436735829,0.470075242,0.450830163,0.472528121,0.649717997,0.630381584,0.572324581,0.710109365,0.876073617,0.855622451,0.877258299,0.929426479,0.922671666,0.960535448,1.032413803,1.155963369,1.107966381,1.30288054,1.42640257,1.583283543,1.624799783,1.631468376,1.6969463,1.835152619,1.869285404,2.160173615,2.175496661,2.152548886,1.926578813,1.60123709,1.757377244,1.74365944,1.72036075,1.772036449,1.832515268,2.096290892,2.824569254,2.684863491,3.198542643,2.507391521,2.716230506,2.14040383,2.211747724,2.247400203
CO2,MAR,Morocco,6.935905835,6.959679835,7.765274767,9.160042936,10.11673937,10.85298173,11.90970156,13.13553496,14.04140281,15.22574716,15.6866496,15.78585155,16.50928764,17.36058817,17.53194411,18.25932049,18.75321786,19.20839615,20.24401768,21.87135236,22.46078636,23.53672099,25.21537984,25.97131075,28.1280489,29.27328182,28.91127739,30.45257795,31.20895382,32.85482656,33.55382192,36.98133781,38.26134054,38.08919456,41.9080394,44.49540447,45.6254237,46.26293769,49.08003625,48.94125989,52.027071,56.26478301,58.53556843,58.47852949,59.45114361,61.08284384,60.99486776,63.84654903,65.18268049,71.84189967,67.58786871,75.82871436,72.64201092
CO2,MDA,Moldova,16.76127126,16.94549799,17.89591334,18.99764162,20.02445234,21.40377892,21.9648854,22.48508044,23.39689388,24.00617789,25.19812265,25.13036309,25.46597903,25.71682506,26.1048859,26.54383154,27.56678563,28.44188185,28.91736134,28.93915505,31.75685999,25.59165001,20.29169523,17.17100703,13.90874221,12.00442657,10.31585599,9.450390219,8.549414288,7.233301172,6.717059118,7.017277018,7.159503506,7.710291772,7.770477712,8.172835088,7.943547404,7.851347082,7.763161354,7.632306366,8.389399852,8.426612457,8.245468976,7.34329072,7.884956704,8.163611424,8.304189581,8.189593538,8.755281736,9.037406788,8.775661554,9.213081791,8.652073753
CO2,MDG,Madagascar,0.768407046,0.76949839,0.788342314,0.729439794,0.720090457,0.800345122,0.744893291,0.767745829,0.837228423,0.903153013,0.997264941,0.800914742,0.740348953,0.670216891,0.863303146,0.78851107,0.745129866,0.808556267,0.746800236,0.7752731,0.907756135,0.970613465,0.9830932,1.019038248,1.255254338,1.414766625,1.358861124,1.490939782,1.664483024,1.707505263,1.694064531,1.710310665,1.165996302,1.549420766,1.675866792,1.788016834,1.714324379,1.803257625,1.869866742,1.775757959,1.968099427,2.294086376,2.850267949,3.049045432,3.133198183,3.417888406,3.250748351,3.552069863,3.376531498,4.000298231,2.817984692,3.058048831,3.189997353
CO2,MDV,Maldives,0.009884892,0.009922088,0.010584998,0.012663526,0.01544996,0.012918923,0.012783465,0.013502897,0.013453312,0.01444619,0.01554391,0.015444129,0.015283152,0.015181951,0.051308167,0.056702338,0.05677884,0.064521275,0.078829764,0.076015276,0.093139813,0.094103081,0.094984268,0.10837111,0.238072006,0.309007257,0.318836576,0.292429742,0.333322021,0.32357437,0.701830404,0.60343441,0.720753437,0.614675536,0.784389785,0.727490707,0.885147015,0.877353597,0.958123428,1.021140411,1.071553933,1.167939307,1.469181727,1.638396937,2.21868601,1.629224493,1.775998761,1.874221608,2.147610463,2.53453675,2.04883399,2.131218732,2.181081164
CO2,MEX,Mexico,120.9049643,121.3047709,133.388813,143.5123524,158.336378,166.6502612,177.8195477,183.8955086,206.145298,218.0817737,241.2335048,259.4485817,277.4800608,261.7556472,265.3197405,274.5157157,270.204038,281.6966574,280.3415077,293.6321183,289.9775843,307.8085357,311.5048664,319.5474183,345.3088859,325.5577067,341.5257379,360.6132307,383.3936964,372.256186,396.2257575,394.2897292,400.3371569,420.3091671,429.8931736,446.8733115,463.5495914,470.3535932,471.8302583,461.167209,476.5938928,486.3981911,505.73001,493.726853,480.4615133,489.8044822,496.2141635,498.9019617,474.7854386,482.3011981,422.625121,441.8253464,487.7740122
CO2,MKD,North Macedonia,9.108081645,8.543301057,8.620788304,9.985025069,10.25981398,8.197203361,8.621351168,8.892123374,8.60600489,9.770901969,8.965452167,9.707569301,8.327889467,7.751763208,9.082285613,9.636870282,9.925059295,9.543997451,9.686401176,9.959330526,11.18991339,9.898614721,8.804996282,9.041652768,8.770808452,8.716358908,10.27340119,9.25125201,10.14828911,9.36625622,9.037215921,9.221175635,8.689810678,9.441838667,9.200933888,9.662885938,9.646497185,10.35991083,10.14041716,9.11984957,9.17330107,10.24227753,9.618552153,8.794495564,8.350214033,7.936891024,7.623619163,7.986098859,7.552843499,8.681542503,7.591881381,8.337900147,8.336472218
CO2,MLI,Mali,0.246979445,0.245755657,0.248154367,0.258944247,0.27339234,0.286479617,0.290662235,0.298555585,0.302649385,0.341494882,0.33251868,0.423695948,0.302057595,0.325176367,0.317514897,0.34273009,0.275707791,0.435871847,0.238958693,0.402744449,0.324378934,0.409586945,0.373886236,0.36339751,0.364043565,0.37026996,0.40595428,0.405563882,0.42019129,0.428081798,0.821651922,0.842677592,0.875864324,0.895151307,0.922231625,0.950673587,1.14845975,1.364662903,1.579223409,1.990637224,2.00622878,2.155658586,2.278967106,2.730223812,2.928396582,3.523793921,4.439607043,4.91053732,5.293220339,5.785676707,5.935386166,6.439661032,6.725971475
CO2,MLT,Malta,0.682932243,0.682927087,0.856141534,0.822241145,0.752883459,0.677769189,0.764738072,0.808950434,0.942400349,0.918735825,1.020848388,1.155608258,1.322947914,0.98079251,1.338041141,1.169079341,1.883445923,1.97449195,2.147520656,2.328167779,2.321799581,2.217869319,2.175710227,2.812932054,2.515073035,2.385699843,2.331061038,2.476792865,2.383663545,2.417582654,2.134784887,2.494789359,2.324104585,2.61341321,2.606715271,2.634717869,2.659904749,2.723923506,2.732521612,2.518405714,2.595201044,2.582332945,2.724874193,2.382566234,2.369257652,1.672088125,1.365344098,1.534383498,1.566645382,1.672488572,1.625609504,1.674557709,1.715417444
CO2,MMR,Myanmar/Burma,4.728356112,4.751559833,4.641831362,3.682821319,4.258189536,4.17430799,4.467801788,4.790295594,4.966743091,5.17280188,5.471257827,5.422105184,5.614252579,5.441929226,5.954743,6.280423017,6.58321333,4.97764991,4.682829863,4.71185897,4.427366109,4.280553879,4.541824144,5.079734817,6.098519631,7.394821229,7.782285744,7.747256379,8.423056568,9.242561415,10.03988683,8.772101581,8.843136185,10.9602275,10.6336293,11.24475358,10.45785296,10.9223055,8.357369802,7.786873591,8.630377174,9.174338982,12.55843996,14.1874015,17.74012678,19.73393553,22.9681766,33.73547474,34.33292452,35.43779374,35.78993022,37.12432201,37.39401494
CO2,MNG,Mongolia,5.580692216,5.579794471,5.132141837,5.516856645,6.135773156,6.312288253,6.510411272,7.417907247,8.002157578,8.51001266,9.342378742,8.754048405,9.437173562,9.686603171,10.32190488,11.92790478,13.0620527,13.86940956,14.70708307,13.96678155,13.14799518,14.85826304,12.95734098,11.9372552,10.40629035,10.34385668,8.742709535,8.569258104,8.59618667,8.653845593,9.041878189,9.012219741,9.657952241,9.362410448,9.57702578,11.10740623,12.59293315,13.15915834,13.14148222,13.82920683,14.57909808,16.09348461,17.46378702,18.74248393,18.48630497,17.61792818,18.54163683,19.97709559,21.95445576,23.55651924,21.52796891,22.16163355,22.09534296
CO2,MOZ,Mozambique,3.158159219,3.170540234,2.915660916,3.102923667,2.930328321,2.530688948,2.568251324,2.496389325,2.179248056,2.058856315,2.489807824,2.192820742,2.021973876,1.843763949,1.553706619,1.57629468,1.54111143,1.540305581,1.548354951,1.531338138,1.161863853,0.97432487,1.161419592,1.351142864,1.145072732,1.257372125,1.213286476,1.341378422,1.296332447,1.289902068,1.570842059,1.896394026,1.987139906,2.525350246,2.780064781,2.665528925,2.826769245,3.243617572,3.149035103,3.402642207,3.606415539,4.249234611,4.701374652,5.116812383,5.790203149,6.457593633,8.331196311,8.311462233,8.054105301,8.628003277,7.979824655,8.979408356,10.02817575
CO2,MRT,Mauritania,0.333159772,0.334691042,0.336856154,0.349222746,0.374215166,0.389863014,0.402340577,0.415574167,0.423070986,0.479268203,0.476433311,0.439332182,0.410736685,0.445870591,0.623349279,0.618669641,0.38669485,0.706094799,0.835938262,0.889016935,0.717488938,0.917872925,2.354743723,2.325418931,2.421621717,2.495159367,2.490631387,2.462373976,2.508951115,2.529781969,1.092003812,1.183201442,1.303714783,1.360397714,1.499553579,1.547331236,1.711036815,1.897536147,2.12627208,2.082151133,2.12571467,2.25670512,2.534928713,2.306882366,2.699154661,2.751913929,2.548739757,3.620310832,3.832416305,4.123668968,4.068305492,4.413385753,4.611626579
CO2,MTQ,Martinique,0.213105648,0.215575525,0.256109973,0.259975293,0.238171178,0.275749612,0.257407594,0.281061545,0.284486066,0.283684546,0.297713471,0.297181589,0.296884478,0.286908448,0.275485545,0.319247506,0.345852682,0.402700858,0.505287901,0.669599956,0.686524809,0.602086687,0.635902849,0.794020318,0.780099165,0.778469525,0.771178957,0.790751665,0.800685622,0.777658581,0.62362858,0.636375166,0.662586657,0.679733142,0.675470969,0.672093963,0.716491466,0.779831048,0.791475286,0.867403638,0.937284878,0.975443114,0.986307516,0.998517274,1.030097841,0.894254467,0.900170204,0.867288405,0.866718823,0.861695568,0.732056686,0.868295611,0.899236608
CO2,MUS,Mauritius,0.30568886,0.305815477,0.334986272,0.37329202,0.44246914,0.460927138,0.509212488,0.591002762,0.618956552,0.623087038,0.58162424,0.601256647,0.553617234,0.629775621,0.676730133,0.635437111,0.787223725,0.832515606,0.921950667,1.03936867,1.186077994,1.270532312,1.342289342,1.479952998,1.525018279,1.561370479,1.635707321,1.642578648,1.801749512,2.208424795,2.442550831,2.582811396,2.636396441,2.760517973,2.784052397,2.978341406,3.321305738,3.41340615,3.486916673,3.437229143,3.674687834,3.655557282,3.742760723,3.859285735,3.988919395,4.001161302,4.075642148,4.215170631,4.177886943,4.211944055,3.757419465,4.037415312,4.281818068
CO2,MWI,Malawi,0.345630215,0.342276157,0.365645201,0.391963216,0.410876245,0.468616472,0.447935201,0.447535523,0.454804231,0.457527038,0.513302131,0.502054787,0.429477713,0.389068634,0.359393909,0.376987595,0.364205938,0.484279461,0.428350982,0.487337213,1.542446338,1.782169481,1.94437913,1.969171255,2.053326565,2.096791352,2.2436402,2.528587563,2.681518609,2.746006683,3.120252983,3.173764122,3.132458477,3.156049508,3.15333824,3.572082454,3.794963938,4.085234634,4.292253378,4.151118358,4.493214079,5.734989626,5.684987461,5.0176466,4.974995361,4.904686486,4.8788076,5.362209691,5.491426226,5.498055984,5.172597206,5.209432293,5.627538522
CO2,MYS,Malaysia,13.70793571,14.10347813,14.1311764,14.62011638,17.43010756,18.73250114,20.63824936,20.56011886,22.60264439,25.48061217,27.34445014,28.89264822,30.47146406,34.15816848,35.45213992,37.32131892,37.22590185,38.31467859,40.94887091,48.11329328,56.49434936,67.92564403,71.29372723,77.71962636,83.53102765,89.97884092,102.8212805,110.263123,110.7121692,119.5168061,129.3413336,136.2590657,144.802664,153.5366307,166.562269,176.9273369,184.4001595,201.6149091,212.9998413,192.8238248,211.2146076,213.6583226,216.3156711,232.5499837,246.167921,247.2826929,242.7542361,234.9982871,252.0648674,254.4233583,252.0650693,260.591301,277.5317626
CO2,NAM,Namibia,0.739884028,0.740244598,0.732465699,0.757683143,0.814752334,0.838828735,0.867271974,0.897467803,0.910303944,1.049804377,1.031110105,0.987024519,0.915768484,0.999579112,0.963280407,1.05703474,1.156353628,1.769912402,1.80398677,1.591463632,1.270601894,1.128592929,1.22793977,1.424169133,1.644630371,1.782434805,1.953833338,2.021267071,2.086055708,1.984946021,1.948519364,2.46582964,2.137803593,2.294385574,2.431865938,2.591858821,2.555799852,2.630222026,3.01119261,3.081683129,3.184069516,3.372635434,3.550398346,3.79135969,3.935825069,4.134456556,4.258317402,4.185306882,4.214433141,4.234861191,3.859595399,3.924462103,4.287829388
CO2,NCL,New Caledonia,1.047367399,1.047407113,1.12318106,1.329238495,1.616818279,1.367488531,1.353031251,1.438877012,1.44479612,1.551431325,1.671445056,1.612405174,1.116754264,1.011001456,1.073964741,1.431616945,1.372556346,1.503526301,1.467638243,1.59950673,1.569922595,1.663560449,1.659851078,1.591400008,1.610316377,1.592467269,1.763232489,1.778295831,1.85094191,1.887645257,2.326338572,2.331813922,2.572087964,2.814972201,2.53591523,2.822509476,2.757378339,2.790358468,2.805343139,2.87588741,3.662598188,3.639853564,3.698850566,4.057053983,4.997475823,4.80657749,5.178878008,5.004383724,6.445609275,6.485614339,5.141532294,5.321265707,5.36184921
CO2,NER,Niger,0.210471953,0.206705753,0.226761284,0.266646015,0.249552652,0.289535125,0.314704244,0.350459412,0.3851133,0.413568105,0.513412317,0.601654116,0.630179625,0.69288931,0.581056573,0.598103174,0.780335565,0.774120883,0.799529015,0.819970884,0.620474545,0.591899647,0.561273963,0.681992581,0.571541273,0.552067223,0.640176303,0.645981745,0.696838495,0.683036214,0.695225358,0.700085233,0.727202991,0.790459106,0.826471278,0.792454475,0.798632032,0.864230459,0.907099272,1.127918764,1.432279563,1.450902838,2.042129735,2.023219983,2.200217199,2.157361685,2.149351978,1.969332485,2.060578829,2.31944796,2.376119863,2.566711107,2.633172911
CO2,NGA,Nigeria,28.84113956,42.62303234,55.24934927,66.44422435,84.0074243,64.00925797,75.20449163,66.46971326,69.53606124,99.42694854,89.60171772,73.30161029,69.88301848,69.97561453,70.2934511,73.21244216,71.53698646,67.73025003,77.01406967,78.65974037,74.38073233,80.51697447,88.22820886,85.72409458,79.83732827,87.81379198,102.581421,100.8513732,91.24622347,89.79767575,99.47623737,105.1478398,95.12797922,105.8152716,102.0202844,100.0158247,90.1441218,82.42056437,88.3927426,78.03367942,91.13400181,100.4065301,97.48659189,109.7450802,116.1492579,109.5287902,113.4967975,112.7965617,117.9394379,123.3054531,116.0733432,123.1833321,122.7504032
CO2,NIC,Nicaragua,1.654797374,1.662196997,1.715885407,1.900748468,2.033528145,2.017744697,2.310452209,2.825134045,2.556994388,1.682762826,1.969349139,2.077533067,2.029785277,2.200919398,1.998675352,2.016554403,2.384922834,2.411780044,2.156203886,1.715905726,1.964015948,1.974799409,2.292729003,2.249395962,2.558701956,2.71826971,2.882353939,3.084956394,3.586881543,3.61844513,3.76591602,3.989596305,4.126647357,4.520751479,4.637748959,4.399941958,4.658883053,4.826961763,4.636937886,4.535061036,4.657656803,4.876129368,4.842199144,4.631541508,4.901158073,5.488492893,5.601317886,5.670661626,5.176370711,5.311759218,4.820192882,5.432289622,5.734399182
CO2,NLD,Netherlands,134.0923217,134.4852781,150.0523959,156.3839193,148.3409407,140.0589014,150.8301695,148.5460216,153.3442213,162.7803055,155.1678546,154.249514,143.9495609,139.3730682,145.5116509,149.7833541,152.1219978,156.3860534,156.377005,159.6080148,163.8800303,169.9525096,168.0297088,171.50133,172.414601,176.6910729,186.9759823,179.2711592,180.0452435,175.1618636,175.9151961,180.5171708,180.9639556,183.4202914,185.8910811,181.2016027,176.7173823,177.9350526,178.9336429,173.6649851,185.1020663,173.0457272,170.4764454,169.2602558,161.868131,169.8100478,171.2299614,168.5452125,163.2334197,157.8439671,142.2705093,144.6249717,134.6636395
CO2,NOR,Norway,35.93445094,34.65855364,37.65540224,38.21564238,36.65824225,35.96536919,38.10692322,39.08598134,38.03675569,40.84044304,39.14702989,35.70261296,32.28120515,32.16098095,34.13570285,35.01585562,37.41773759,36.13476098,37.17620093,36.25206732,36.45518132,33.94132705,36.57753027,38.72735343,40.69094628,40.89496397,41.22279022,43.61789908,45.28512811,46.92013394,42.054092,42.53845027,41.79326621,44.68030789,45.09592773,43.51904873,44.19829968,45.06342655,45.47582326,44.02979718,47.163125,46.12071508,45.64912238,46.23203868,46.3843522,47.22500458,46.32789702,46.34772777,45.74850732,44.60708308,43.36089405,44.24275588,42.28365911
CO2,NPL,Nepal,0.281055352,0.282094422,0.355687697,0.494535297,0.491130276,0.410686498,0.353709108,0.396662578,0.377254773,0.548321791,0.611776081,0.536671309,0.601248042,0.827556746,0.888122075,0.677475856,0.89592209,0.953179395,0.955541727,0.767809162,1.088592386,1.340614816,1.410959889,1.558072545,1.89666629,2.061520039,2.188330356,2.417420952,2.56448213,3.33609072,3.419303437,3.655051578,2.984333828,3.387991433,2.926897105,3.275802542,2.712332874,2.791870562,3.085384416,4.063783826,4.784594434,5.360367645,6.233167282,6.286933926,7.290800758,7.348771134,10.86375202,13.36997336,15.28047239,13.88780303,14.97229932,15.74461147,15.84730966
CO2,NZL,New Zealand,14.86867654,14.47679104,16.6349289,18.02507289,18.70591641,17.62703418,19.42588842,20.01391552,19.41317469,17.62725958,17.62396735,17.43858588,19.13508208,19.34077894,19.760866,20.27636494,19.29189889,20.54291542,21.75936004,22.14689134,23.82280489,24.51303444,26.05681217,26.09719912,26.83382433,27.66086294,28.67146006,30.58356636,30.42318357,31.992598,32.94671117,34.83802029,35.03377662,35.92817174,35.52469539,36.18722306,36.29242193,35.0387993,36.15124866,33.37641394,33.41130141,32.64756604,34.69709794,34.51677961,35.23376856,35.33768519,34.70456791,36.21268615,35.85452662,37.58723476,34.67836422,34.54339191,32.37114457
CO2,OMN,Oman,7.32058269,7.321076985,7.329278238,7.361678297,7.730734852,25.82701017,28.7550432,28.70619924,23.72981318,21.40442576,12.87146501,14.39906802,12.54478423,14.27563207,12.21733295,9.49930583,11.28515701,10.96029137,12.21236141,12.11883973,15.55493846,18.9685066,18.08570882,17.12720519,16.02861247,18.7462144,19.80499522,20.42539182,19.86348529,22.37075404,25.26411971,28.37585766,30.35250274,32.09111917,31.69012709,32.94344853,42.07790321,45.48426526,44.64840621,47.01862197,51.40243371,59.64805038,67.33981923,70.53302828,74.92853896,79.2209293,81.62851643,82.27320939,85.24602482,86.26735494,81.98140907,88.96428784,91.64908529
CO2,PAK,Pakistan,17.84719071,18.08227838,18.62856836,19.81040581,20.94977987,23.22223998,22.3846713,23.5970708,24.74002288,26.64347046,28.24550957,30.77676507,35.01299916,36.82302226,39.61923102,43.59744151,46.72037217,53.81145021,57.91073485,62.40112208,65.49805002,66.73233287,73.90856329,81.532938,83.98064842,90.4634127,94.10652082,97.77970377,99.11159338,108.5115312,109.6798085,112.3112701,112.8404766,116.7722242,130.4291016,132.7764074,143.863052,159.7750404,155.0883675,158.0683316,152.1203586,153.7652651,154.9157516,156.5991219,165.0367318,174.4396997,193.2303615,210.2887438,198.4500758,195.4584763,193.9607586,216.0637681,199.3298567
CO2,PAN,Panama,2.597562856,2.602597922,2.797600372,3.123243768,3.184261758,3.25761519,3.249470013,3.22192264,3.063672152,3.322257588,3.195352817,2.776120728,3.130433225,3.58993376,2.997903841,2.814691086,2.911097823,3.220735567,2.463919895,2.573792556,2.718154125,3.136320043,3.74269705,3.825070189,4.069722607,4.379683828,4.410006729,4.636467594,5.717272624,5.004309439,5.189099939,6.202515145,5.408056061,5.47859269,5.506017144,7.099010962,7.488326881,7.475546621,7.255498701,8.673062492,9.177613504,9.995517073,10.451576,10.26211986,10.77179653,10.63110149,10.66436194,10.14566966,9.92674392,13.10556848,9.597106688,10.86981445,11.38402608
CO2,PER,Peru,17.41153763,17.37429445,17.38941395,18.42491273,19.98229263,20.37637342,20.82372464,20.51771802,20.60749879,21.49670463,22.61440932,23.37824652,22.9805825,19.49634711,20.22595467,19.53699878,21.27227532,23.00453104,23.29523625,20.99377646,20.83309385,20.22831737,21.10224414,22.1528124,22.74109574,25.85899631,28.41913729,28.36026463,27.26383067,29.30463616,28.97654517,26.92894172,28.09177602,27.54273759,31.81073493,31.82981334,31.47922737,34.36476327,38.98286013,41.96365743,45.83539985,49.16651698,49.10753907,50.11969718,53.16936972,54.70166056,57.45176321,55.13267766,55.28771375,58.15424847,47.54981751,55.71218496,61.61039833
CO2,PHL,Philippines,26.36842567,26.6223556,27.5850097,31.26252874,29.8141141,32.76903836,32.67261798,36.07817538,37.38193458,40.23627528,36.50861907,34.4092662,34.79039461,37.02376328,32.83224772,32.23607877,30.34847224,37.08580652,38.81384231,40.29831882,43.55200108,43.74988107,47.41163444,51.11471291,55.18573233,66.31610584,69.48036121,77.78913122,76.21924764,74.68652003,75.04270664,72.38500489,73.47795445,75.47855976,76.57421375,79.59278264,71.80748656,77.98522572,78.61070952,79.51284217,85.5174644,85.15121871,90.12547761,98.24806148,104.7798606,113.9087365,122.2147759,136.5839765,142.3094389,148.8006977,136.6789791,146.142184,155.3809365
CO2,PLW,Palau,1.99389435,1.993894626,1.993894941,1.99389525,1.993895492,1.993895623,1.993895637,1.993895545,1.993895434,1.993895392,1.993895506,2.023948106,2.009457413,2.086102011,2.307122967,1.866917044,2.035115193,2.133437034,2.042041648,2.132446214,2.154988743,2.138926975,1.954967517,2.000784891,2.994496673,2.348714788,2.210632782,2.517381331,2.278083908,2.419118003,2.121468606,2.363086535,1.443863126,1.717856115,1.521661063,1.734123172,1.696363833,1.382821401,1.397643755,2.172715655,2.110187351,2.369226601,3.603457727,1.823750534,1.267631137,1.195231623,1.144241657,1.196221271,1.230399282,1.268182417,1.276241821,1.328851115,1.357050329
CO2,PNG,Papua New Guinea,1.12948264,1.129632077,1.20449006,1.448892721,1.778008267,1.468861706,1.447335814,1.528257015,1.516658949,1.629776581,1.7549789,1.737023578,1.711256059,1.692235752,1.761742689,1.948521491,1.731598719,2.20185177,2.069714934,2.046115733,2.108013563,2.103625731,2.198073511,2.173791295,2.210260484,2.261425832,2.349889481,2.52961528,3.186603676,2.53413421,3.193221729,3.801222549,4.293679108,4.760484362,5.068841188,5.477097225,5.542340065,5.277669909,5.106666685,5.10136594,4.292695053,4.549916083,4.328894808,4.616341352,5.562337007,6.061095719,6.714916279,6.597212421,6.762888094,7.190524664,4.447630181,4.612865152,4.715918823
CO2,POL,Poland,308.7563604,317.2443864,330.5238291,348.1384011,361.3051236,376.4547556,401.3930911,415.7314367,443.4332143,444.275858,455.4585996,418.2137354,424.6221527,428.2723302,443.6616239,453.9298238,461.6075181,477.0558644,467.097873,446.4609195,370.9894857,368.2513648,359.3907288,359.3033576,353.4407449,355.8154805,370.5151327,361.7019204,333.2010209,324.1179901,312.2992197,309.2261442,302.3304732,315.0756891,317.2852148,317.0197308,330.7232546,330.4293071,324.7491183,311.3923293,329.282591,327.092238,319.8053533,315.4796062,302.9715617,306.1331703,317.1915845,330.7493838,330.0904316,312.3388787,296.3334256,327.2258297,321.9540117
CO2,PRI,Puerto Rico,28.46137624,30.54596358,37.24009194,41.59342091,39.27907522,36.73126231,40.29247113,45.29599757,45.94998877,39.36948966,32.20894792,27.67161858,21.00952185,21.33002435,19.07565224,16.62828819,20.76943772,18.4721814,21.58573021,22.51990146,18.59222237,19.1674783,19.89575023,20.44715474,20.91952712,21.41149955,21.73503195,22.27869558,22.64685796,24.34199799,24.38829693,24.19592159,19.67650448,25.56314447,25.7873738,25.69394144,16.34235426,17.29183857,14.87302183,13.47522891,12.86949117,11.24363861,10.88239415,10.93270393,11.25525836,11.49694573,10.71489192,11.31202022,13.51374775,12.26301115,12.29667087,12.86093768,12.61657485
CO2,PRK,North Korea,75.98062583,76.32439813,79.29904066,81.03219142,84.13453277,87.85320903,93.1334794,98.33612428,103.6661649,111.9706091,117.8675824,120.978485,126.521137,131.0535361,135.6404481,140.0487514,138.3675914,133.2464429,136.6391438,137.6864067,131.9645079,126.9156064,112.2442859,104.0070207,95.19012323,89.100933,79.05797936,76.67196636,62.86857331,68.56635703,73.80633115,76.67302491,73.44308746,74.98205042,76.52456714,79.73742603,81.2485298,67.98565022,74.45763573,56.81092748,53.10912283,38.87168279,39.64648541,28.61051668,32.17269802,25.97613416,29.33191404,55.37014933,51.18636158,56.40706044,53.06695058,54.83081359,54.40377203
